Source;Target;Label;Weight;Type
710;1656;4;0.25;undirected
710;1928;8;0.125;undirected
710;1743;5;0.2;undirected
712;3843;7;0.142857143;undirected
712;3844;10;0.1;undirected
712;3845;8;0.125;undirected
712;2165;9;0.111111111;undirected
712;3846;5;0.2;undirected
712;3847;9;0.111111111;undirected
713;2055;7;0.142857143;undirected
713;3848;6;0.166666667;undirected
713;2057;8;0.125;undirected
713;3849;10;0.1;undirected
713;3850;11;0.090909091;undirected
713;3851;4;0.25;undirected
714;1815;8;0.125;undirected
714;3852;7;0.142857143;undirected
714;3853;5;0.2;undirected
714;1453;5;0.2;undirected
714;1662;8;0.125;undirected
714;3854;9;0.111111111;undirected
715;1568;4;0.25;undirected
715;3855;5;0.2;undirected
715;2065;11;0.090909091;undirected
715;1030;14;0.071428571;undirected
715;1958;7;0.142857143;undirected
715;3856;6;0.166666667;undirected
716;3857;6;0.166666667;undirected
716;3858;6;0.166666667;undirected
716;1469;9;0.111111111;undirected
716;1767;12;0.083333333;undirected
716;3859;8;0.125;undirected
716;3860;7;0.142857143;undirected
717;1234;5;0.2;undirected
717;1728;7;0.142857143;undirected
717;1108;7;0.142857143;undirected
717;1123;8;0.125;undirected
717;1466;6;0.166666667;undirected
717;1351;5;0.2;undirected
718;3861;12;0.083333333;undirected
718;1476;8;0.125;undirected
718;1429;5;0.2;undirected
718;3862;6;0.166666667;undirected
718;1302;5;0.2;undirected
718;3863;5;0.2;undirected
719;2097;9;0.111111111;undirected
719;3864;7;0.142857143;undirected
719;3865;6;0.166666667;undirected
719;3866;8;0.125;undirected
719;1303;7;0.142857143;undirected
719;1054;8;0.125;undirected
720;3867;9;0.111111111;undirected
720;2136;10;0.1;undirected
720;1178;12;0.083333333;undirected
720;2040;9;0.111111111;undirected
720;3868;10;0.1;undirected
720;1095;9;0.111111111;undirected
721;3869;8;0.125;undirected
721;3870;7;0.142857143;undirected
721;2159;6;0.166666667;undirected
721;1552;9;0.111111111;undirected
721;3871;7;0.142857143;undirected
721;3872;8;0.125;undirected
723;3873;6;0.166666667;undirected
723;1194;8;0.125;undirected
723;3874;9;0.111111111;undirected
723;1916;12;0.083333333;undirected
723;3875;8;0.125;undirected
723;3876;7;0.142857143;undirected
724;1201;5;0.2;undirected
724;1541;7;0.142857143;undirected
724;2081;8;0.125;undirected
724;3877;6;0.166666667;undirected
724;1714;6;0.166666667;undirected
724;1595;7;0.142857143;undirected
725;1368;5;0.2;undirected
725;2088;6;0.166666667;undirected
725;3878;5;0.2;undirected
725;3879;6;0.166666667;undirected
725;1144;8;0.125;undirected
725;1373;8;0.125;undirected
727;1695;8;0.125;undirected
727;1219;5;0.2;undirected
727;1971;5;0.2;undirected
727;1899;9;0.111111111;undirected
727;1861;7;0.142857143;undirected
727;3880;13;0.076923077;undirected
729;3881;13;0.076923077;undirected
729;1448;6;0.166666667;undirected
729;3882;12;0.083333333;undirected
729;3883;11;0.090909091;undirected
729;3884;13;0.076923077;undirected
729;3885;5;0.2;undirected
733;1470;13;0.076923077;undirected
733;1001;11;0.090909091;undirected
733;3886;5;0.2;undirected
733;3887;11;0.090909091;undirected
733;3888;4;0.25;undirected
733;1126;7;0.142857143;undirected
734;2150;11;0.090909091;undirected
734;1731;7;0.142857143;undirected
734;1706;6;0.166666667;undirected
734;1986;9;0.111111111;undirected
734;3889;8;0.125;undirected
734;1794;10;0.1;undirected
735;2185;10;0.1;undirected
735;3890;9;0.111111111;undirected
735;1975;10;0.1;undirected
735;1089;4;0.25;undirected
735;1077;8;0.125;undirected
735;3891;7;0.142857143;undirected
736;1913;6;0.166666667;undirected
736;1947;10;0.1;undirected
736;1198;7;0.142857143;undirected
736;1094;8;0.125;undirected
736;1823;6;0.166666667;undirected
736;1190;6;0.166666667;undirected
737;2067;14;0.071428571;undirected
737;3892;7;0.142857143;undirected
737;3893;6;0.166666667;undirected
737;3894;7;0.142857143;undirected
737;3895;10;0.1;undirected
737;1972;4;0.25;undirected
738;3896;8;0.125;undirected
738;3897;7;0.142857143;undirected
738;3898;9;0.111111111;undirected
738;3899;8;0.125;undirected
738;1765;7;0.142857143;undirected
738;1079;4;0.25;undirected
739;3900;12;0.083333333;undirected
739;1013;11;0.090909091;undirected
739;3901;9;0.111111111;undirected
739;3902;10;0.1;undirected
739;1894;8;0.125;undirected
739;3903;4;0.25;undirected
740;1204;4;0.25;undirected
740;1309;7;0.142857143;undirected
740;1139;10;0.1;undirected
740;1366;5;0.2;undirected
740;2045;6;0.166666667;undirected
740;1540;9;0.111111111;undirected
741;1590;7;0.142857143;undirected
741;3904;6;0.166666667;undirected
741;3905;7;0.142857143;undirected
741;3906;5;0.2;undirected
741;3907;8;0.125;undirected
741;3908;9;0.111111111;undirected
742;3909;10;0.1;undirected
742;1863;6;0.166666667;undirected
742;3910;10;0.1;undirected
742;3911;8;0.125;undirected
742;3912;8;0.125;undirected
742;3913;4;0.25;undirected
744;1341;5;0.2;undirected
744;3914;1;1;undirected
744;1142;9;0.111111111;undirected
744;3915;4;0.25;undirected
744;3916;6;0.166666667;undirected
744;3917;5;0.2;undirected
745;1781;8;0.125;undirected
745;3918;9;0.111111111;undirected
745;3919;6;0.166666667;undirected
745;3920;8;0.125;undirected
745;3921;13;0.076923077;undirected
745;3922;7;0.142857143;undirected
746;3923;10;0.1;undirected
746;1241;9;0.111111111;undirected
746;3924;6;0.166666667;undirected
746;3925;7;0.142857143;undirected
746;1688;8;0.125;undirected
746;3926;8;0.125;undirected
747;3927;7;0.142857143;undirected
747;3928;3;0.333333333;undirected
747;3929;10;0.1;undirected
747;3930;3;0.333333333;undirected
747;3931;9;0.111111111;undirected
747;1388;1;1;undirected
748;3932;7;0.142857143;undirected
748;1932;5;0.2;undirected
748;3933;8;0.125;undirected
748;3934;11;0.090909091;undirected
748;3935;4;0.25;undirected
748;3936;4;0.25;undirected
749;1187;13;0.076923077;undirected
749;3937;7;0.142857143;undirected
749;2164;11;0.090909091;undirected
749;3938;3;0.333333333;undirected
749;3939;12;0.083333333;undirected
749;3940;7;0.142857143;undirected
750;1686;10;0.1;undirected
750;3941;11;0.090909091;undirected
750;3942;8;0.125;undirected
750;3943;7;0.142857143;undirected
750;3944;4;0.25;undirected
750;3945;8;0.125;undirected
751;3946;13;0.076923077;undirected
751;1735;10;0.1;undirected
751;3947;10;0.1;undirected
751;3948;8;0.125;undirected
751;3949;6;0.166666667;undirected
751;3950;3;0.333333333;undirected
752;1087;4;0.25;undirected
752;1306;3;0.333333333;undirected
752;1748;7;0.142857143;undirected
752;1068;8;0.125;undirected
752;1348;5;0.2;undirected
752;1335;12;0.083333333;undirected
753;3951;8;0.125;undirected
753;3952;6;0.166666667;undirected
753;3953;9;0.111111111;undirected
753;3954;12;0.083333333;undirected
753;1086;4;0.25;undirected
753;3955;6;0.166666667;undirected
754;3956;5;0.2;undirected
754;3957;5;0.2;undirected
754;3958;3;0.333333333;undirected
754;1612;7;0.142857143;undirected
754;3959;8;0.125;undirected
754;1816;8;0.125;undirected
755;3960;7;0.142857143;undirected
755;3961;4;0.25;undirected
755;3962;6;0.166666667;undirected
755;2146;8;0.125;undirected
755;1031;3;0.333333333;undirected
755;1023;3;0.333333333;undirected
756;2018;7;0.142857143;undirected
756;1973;11;0.090909091;undirected
756;1246;9;0.111111111;undirected
756;1692;11;0.090909091;undirected
756;1102;6;0.166666667;undirected
756;1621;7;0.142857143;undirected
758;1637;5;0.2;undirected
758;1166;6;0.166666667;undirected
758;1766;8;0.125;undirected
758;1409;3;0.333333333;undirected
758;1250;12;0.083333333;undirected
758;1274;14;0.071428571;undirected
759;1549;6;0.166666667;undirected
759;3963;6;0.166666667;undirected
759;3964;9;0.111111111;undirected
759;3965;2;0.5;undirected
759;3966;10;0.1;undirected
759;1929;10;0.1;undirected
760;1610;8;0.125;undirected
760;1045;12;0.083333333;undirected
760;1908;7;0.142857143;undirected
760;1460;5;0.2;undirected
760;1221;2;0.5;undirected
760;1196;4;0.25;undirected
762;1348;7;0.142857143;undirected
762;1319;4;0.25;undirected
762;3967;6;0.166666667;undirected
762;1413;8;0.125;undirected
762;3968;10;0.1;undirected
762;1068;4;0.25;undirected
763;1197;10;0.1;undirected
763;1482;7;0.142857143;undirected
763;1061;6;0.166666667;undirected
763;1430;6;0.166666667;undirected
763;1165;8;0.125;undirected
763;3969;9;0.111111111;undirected
764;1940;7;0.142857143;undirected
764;3970;11;0.090909091;undirected
764;3971;8;0.125;undirected
764;2170;4;0.25;undirected
764;1857;8;0.125;undirected
764;1845;7;0.142857143;undirected
765;3972;6;0.166666667;undirected
765;3973;9;0.111111111;undirected
765;3974;6;0.166666667;undirected
765;1761;7;0.142857143;undirected
765;3975;4;0.25;undirected
765;3976;7;0.142857143;undirected
766;1513;4;0.25;undirected
766;1360;8;0.125;undirected
766;1301;8;0.125;undirected
766;1419;4;0.25;undirected
766;1619;4;0.25;undirected
766;1252;8;0.125;undirected
767;3977;9;0.111111111;undirected
767;1755;7;0.142857143;undirected
767;3978;9;0.111111111;undirected
767;3979;7;0.142857143;undirected
767;3980;6;0.166666667;undirected
767;3981;8;0.125;undirected
768;1011;1;1;undirected
768;1715;9;0.111111111;undirected
768;3982;6;0.166666667;undirected
768;3983;10;0.1;undirected
768;1178;7;0.142857143;undirected
768;3984;7;0.142857143;undirected
770;1548;9;0.111111111;undirected
770;3985;10;0.1;undirected
770;3986;7;0.142857143;undirected
770;3987;8;0.125;undirected
770;3988;8;0.125;undirected
770;3989;8;0.125;undirected
771;1909;2;0.5;undirected
771;1821;6;0.166666667;undirected
771;1638;4;0.25;undirected
771;1584;8;0.125;undirected
771;1150;4;0.25;undirected
771;2119;8;0.125;undirected
773;3990;6;0.166666667;undirected
773;3991;5;0.2;undirected
773;3992;11;0.090909091;undirected
773;3993;9;0.111111111;undirected
773;1216;6;0.166666667;undirected
773;3994;9;0.111111111;undirected
774;1331;10;0.1;undirected
774;1192;12;0.083333333;undirected
774;2003;9;0.111111111;undirected
774;1359;5;0.2;undirected
774;1032;3;0.333333333;undirected
774;1587;9;0.111111111;undirected
775;3995;5;0.2;undirected
775;3996;12;0.083333333;undirected
775;3997;5;0.2;undirected
775;3998;7;0.142857143;undirected
775;3999;9;0.111111111;undirected
775;1312;6;0.166666667;undirected
776;4000;7;0.142857143;undirected
776;4001;12;0.083333333;undirected
776;4002;10;0.1;undirected
776;4003;3;0.333333333;undirected
776;2016;10;0.1;undirected
776;1729;6;0.166666667;undirected
778;2027;11;0.090909091;undirected
778;4004;6;0.166666667;undirected
778;1069;7;0.142857143;undirected
778;2184;6;0.166666667;undirected
778;1534;7;0.142857143;undirected
778;4005;8;0.125;undirected
780;2022;8;0.125;undirected
780;1772;13;0.076923077;undirected
780;1923;10;0.1;undirected
780;1633;8;0.125;undirected
780;1677;8;0.125;undirected
780;1853;9;0.111111111;undirected
782;4006;8;0.125;undirected
782;4007;7;0.142857143;undirected
782;4008;5;0.2;undirected
782;4009;3;0.333333333;undirected
782;1488;5;0.2;undirected
782;4010;9;0.111111111;undirected
783;4011;5;0.2;undirected
783;1407;7;0.142857143;undirected
783;2037;8;0.125;undirected
783;1756;15;0.066666667;undirected
783;4012;8;0.125;undirected
783;2181;2;0.5;undirected
785;4013;5;0.2;undirected
785;1237;3;0.333333333;undirected
785;1997;4;0.25;undirected
785;1572;8;0.125;undirected
785;1712;9;0.111111111;undirected
785;1512;4;0.25;undirected
786;4014;3;0.333333333;undirected
786;4015;8;0.125;undirected
786;2151;4;0.25;undirected
786;4016;11;0.090909091;undirected
786;1289;4;0.25;undirected
786;1220;14;0.071428571;undirected
787;4017;10;0.1;undirected
787;4018;11;0.090909091;undirected
787;1084;2;0.5;undirected
787;4019;11;0.090909091;undirected
787;4020;12;0.083333333;undirected
787;1901;3;0.333333333;undirected
788;1658;6;0.166666667;undirected
788;1806;3;0.333333333;undirected
788;1185;7;0.142857143;undirected
788;1952;5;0.2;undirected
788;1585;8;0.125;undirected
788;1919;7;0.142857143;undirected
789;4021;6;0.166666667;undirected
789;1088;8;0.125;undirected
789;4022;4;0.25;undirected
789;2166;7;0.142857143;undirected
789;1181;4;0.25;undirected
789;4023;9;0.111111111;undirected
790;2046;10;0.1;undirected
790;1784;6;0.166666667;undirected
790;1176;6;0.166666667;undirected
790;2157;10;0.1;undirected
790;1790;8;0.125;undirected
790;4024;4;0.25;undirected
791;1475;12;0.083333333;undirected
791;1957;15;0.066666667;undirected
791;4025;8;0.125;undirected
791;4026;5;0.2;undirected
791;1232;6;0.166666667;undirected
791;2058;11;0.090909091;undirected
792;4027;2;0.5;undirected
792;1213;5;0.2;undirected
792;4028;8;0.125;undirected
792;1778;8;0.125;undirected
792;4029;5;0.2;undirected
792;2135;6;0.166666667;undirected
793;1921;6;0.166666667;undirected
793;4030;5;0.2;undirected
793;4031;5;0.2;undirected
793;4032;7;0.142857143;undirected
793;4033;7;0.142857143;undirected
793;1141;5;0.2;undirected
794;2158;5;0.2;undirected
794;1727;11;0.090909091;undirected
794;1564;6;0.166666667;undirected
794;4034;11;0.090909091;undirected
794;4035;7;0.142857143;undirected
794;1959;8;0.125;undirected
795;4036;8;0.125;undirected
795;1342;13;0.076923077;undirected
795;4037;10;0.1;undirected
795;4038;8;0.125;undirected
795;4039;6;0.166666667;undirected
795;4040;7;0.142857143;undirected
796;1830;15;0.066666667;undirected
796;4041;8;0.125;undirected
796;2024;9;0.111111111;undirected
796;4042;12;0.083333333;undirected
796;1847;5;0.2;undirected
796;1559;7;0.142857143;undirected
797;4043;11;0.090909091;undirected
797;1660;9;0.111111111;undirected
797;4044;9;0.111111111;undirected
797;4045;9;0.111111111;undirected
797;4046;11;0.090909091;undirected
797;4047;6;0.166666667;undirected
798;1740;10;0.1;undirected
798;1362;7;0.142857143;undirected
798;1224;5;0.2;undirected
798;1390;8;0.125;undirected
798;1375;7;0.142857143;undirected
798;1259;5;0.2;undirected
799;4048;6;0.166666667;undirected
799;4049;7;0.142857143;undirected
799;4050;7;0.142857143;undirected
799;1704;8;0.125;undirected
799;4051;5;0.2;undirected
799;4052;4;0.25;undirected
801;1376;8;0.125;undirected
801;1946;10;0.1;undirected
801;1829;6;0.166666667;undirected
801;1754;6;0.166666667;undirected
801;4053;6;0.166666667;undirected
801;4054;5;0.2;undirected
802;4055;8;0.125;undirected
802;4056;6;0.166666667;undirected
802;1067;9;0.111111111;undirected
802;4057;6;0.166666667;undirected
802;4058;7;0.142857143;undirected
802;1143;8;0.125;undirected
803;1212;8;0.125;undirected
803;4059;6;0.166666667;undirected
803;4060;11;0.090909091;undirected
803;4061;7;0.142857143;undirected
803;4062;8;0.125;undirected
803;4063;4;0.25;undirected
804;1417;7;0.142857143;undirected
804;1994;5;0.2;undirected
804;1645;9;0.111111111;undirected
804;1849;11;0.090909091;undirected
804;1647;8;0.125;undirected
804;1493;12;0.083333333;undirected
805;4064;4;0.25;undirected
805;4065;7;0.142857143;undirected
805;4066;9;0.111111111;undirected
805;4067;6;0.166666667;undirected
805;1345;7;0.142857143;undirected
805;1047;9;0.111111111;undirected
806;1326;6;0.166666667;undirected
806;4068;8;0.125;undirected
806;4069;3;0.333333333;undirected
806;4070;4;0.25;undirected
806;4071;6;0.166666667;undirected
806;4072;8;0.125;undirected
807;2043;10;0.1;undirected
807;1052;1;1;undirected
807;4073;11;0.090909091;undirected
807;4074;2;0.5;undirected
807;4075;3;0.333333333;undirected
807;2092;6;0.166666667;undirected
809;4076;7;0.142857143;undirected
809;1860;12;0.083333333;undirected
809;1775;9;0.111111111;undirected
809;4077;6;0.166666667;undirected
809;4078;15;0.066666667;undirected
809;1885;6;0.166666667;undirected
810;4079;9;0.111111111;undirected
810;1819;11;0.090909091;undirected
810;4080;11;0.090909091;undirected
810;4081;5;0.2;undirected
810;1866;5;0.2;undirected
810;1100;4;0.25;undirected
811;4082;7;0.142857143;undirected
811;4083;8;0.125;undirected
811;4084;13;0.076923077;undirected
811;4085;6;0.166666667;undirected
811;2188;6;0.166666667;undirected
811;4086;9;0.111111111;undirected
813;4087;10;0.1;undirected
813;4088;7;0.142857143;undirected
813;2174;6;0.166666667;undirected
813;4089;5;0.2;undirected
813;1694;7;0.142857143;undirected
813;1819;4;0.25;undirected
814;1209;9;0.111111111;undirected
814;1858;7;0.142857143;undirected
814;1286;8;0.125;undirected
814;1622;10;0.1;undirected
814;1915;8;0.125;undirected
814;1561;10;0.1;undirected
815;4090;10;0.1;undirected
815;1386;2;0.5;undirected
815;4091;7;0.142857143;undirected
815;4092;5;0.2;undirected
815;1347;12;0.083333333;undirected
815;4093;7;0.142857143;undirected
816;1507;5;0.2;undirected
816;1063;6;0.166666667;undirected
816;1026;3;0.333333333;undirected
816;2008;9;0.111111111;undirected
816;4094;8;0.125;undirected
816;1709;3;0.333333333;undirected
819;2153;11;0.090909091;undirected
819;2029;5;0.2;undirected
819;1769;8;0.125;undirected
819;4095;7;0.142857143;undirected
819;4096;7;0.142857143;undirected
819;4097;4;0.25;undirected
820;4098;8;0.125;undirected
820;4099;11;0.090909091;undirected
820;4100;8;0.125;undirected
820;1336;12;0.083333333;undirected
820;1060;8;0.125;undirected
820;4101;11;0.090909091;undirected
821;1017;4;0.25;undirected
821;1036;14;0.071428571;undirected
821;1733;10;0.1;undirected
821;2155;4;0.25;undirected
821;1409;8;0.125;undirected
821;1643;7;0.142857143;undirected
822;1064;6;0.166666667;undirected
822;1418;8;0.125;undirected
822;1984;6;0.166666667;undirected
822;1936;7;0.142857143;undirected
822;1578;9;0.111111111;undirected
822;1776;5;0.2;undirected
823;1039;6;0.166666667;undirected
823;1035;6;0.166666667;undirected
823;4102;9;0.111111111;undirected
823;4103;12;0.083333333;undirected
823;4104;6;0.166666667;undirected
823;4105;6;0.166666667;undirected
824;4106;5;0.2;undirected
824;1533;7;0.142857143;undirected
824;4107;6;0.166666667;undirected
824;4108;9;0.111111111;undirected
824;1510;11;0.090909091;undirected
824;4109;6;0.166666667;undirected
825;1403;7;0.142857143;undirected
825;1483;8;0.125;undirected
825;1418;7;0.142857143;undirected
825;1718;4;0.25;undirected
825;1242;7;0.142857143;undirected
825;1400;11;0.090909091;undirected
827;4110;7;0.142857143;undirected
827;4111;8;0.125;undirected
827;4112;10;0.1;undirected
827;4113;5;0.2;undirected
827;1555;7;0.142857143;undirected
827;4114;9;0.111111111;undirected
828;1423;6;0.166666667;undirected
828;1384;10;0.1;undirected
828;4115;8;0.125;undirected
828;1055;8;0.125;undirected
828;1837;7;0.142857143;undirected
828;4116;3;0.333333333;undirected
829;4117;8;0.125;undirected
829;4118;7;0.142857143;undirected
829;4119;8;0.125;undirected
829;1015;11;0.090909091;undirected
829;4120;9;0.111111111;undirected
829;4121;10;0.1;undirected
830;4122;7;0.142857143;undirected
830;1509;1;1;undirected
830;4123;6;0.166666667;undirected
830;4124;7;0.142857143;undirected
830;1009;3;0.333333333;undirected
830;4125;12;0.083333333;undirected
831;1630;4;0.25;undirected
831;4126;4;0.25;undirected
831;4127;6;0.166666667;undirected
831;1371;5;0.2;undirected
831;4128;6;0.166666667;undirected
831;4129;7;0.142857143;undirected
833;4130;2;0.5;undirected
833;1611;6;0.166666667;undirected
833;4131;9;0.111111111;undirected
833;4132;4;0.25;undirected
833;4133;7;0.142857143;undirected
833;1594;8;0.125;undirected
834;4134;19;0.052631579;undirected
834;1696;3;0.333333333;undirected
834;4135;7;0.142857143;undirected
834;4136;10;0.1;undirected
834;4137;14;0.071428571;undirected
834;4138;12;0.083333333;undirected
835;4139;9;0.111111111;undirected
835;1002;8;0.125;undirected
835;4140;6;0.166666667;undirected
835;4141;7;0.142857143;undirected
835;4142;12;0.083333333;undirected
835;4143;7;0.142857143;undirected
836;1975;6;0.166666667;undirected
836;4144;5;0.2;undirected
836;4145;4;0.25;undirected
836;1257;4;0.25;undirected
836;4146;8;0.125;undirected
836;1850;8;0.125;undirected
837;1154;5;0.2;undirected
837;1553;2;0.5;undirected
837;1587;4;0.25;undirected
837;1869;5;0.2;undirected
837;1941;8;0.125;undirected
837;1331;7;0.142857143;undirected
838;4147;9;0.111111111;undirected
838;1271;6;0.166666667;undirected
838;4148;10;0.1;undirected
838;4149;6;0.166666667;undirected
838;4150;4;0.25;undirected
838;4151;7;0.142857143;undirected
839;1008;12;0.083333333;undirected
839;4152;5;0.2;undirected
839;1099;3;0.333333333;undirected
839;2114;8;0.125;undirected
839;1323;10;0.1;undirected
839;4153;9;0.111111111;undirected
841;1080;7;0.142857143;undirected
841;1982;7;0.142857143;undirected
841;1249;6;0.166666667;undirected
841;1826;9;0.111111111;undirected
841;1752;4;0.25;undirected
841;1010;8;0.125;undirected
843;1278;6;0.166666667;undirected
843;1682;4;0.25;undirected
843;1293;9;0.111111111;undirected
843;1886;7;0.142857143;undirected
843;1649;5;0.2;undirected
843;1509;9;0.111111111;undirected
844;1970;8;0.125;undirected
844;1970;3;0.333333333;undirected
844;1183;4;0.25;undirected
844;1381;10;0.1;undirected
844;2175;5;0.2;undirected
844;1447;10;0.1;undirected
845;2144;3;0.333333333;undirected
845;1995;11;0.090909091;undirected
845;1990;6;0.166666667;undirected
845;2036;9;0.111111111;undirected
845;2180;7;0.142857143;undirected
845;1156;6;0.166666667;undirected
846;2052;1;1;undirected
846;4154;7;0.142857143;undirected
846;4155;4;0.25;undirected
846;1119;9;0.111111111;undirected
846;1991;5;0.2;undirected
846;4156;5;0.2;undirected
847;4157;8;0.125;undirected
847;1157;8;0.125;undirected
847;4158;12;0.083333333;undirected
847;4159;10;0.1;undirected
847;4160;5;0.2;undirected
847;4161;11;0.090909091;undirected
849;1459;16;0.0625;undirected
849;1601;9;0.111111111;undirected
849;1708;7;0.142857143;undirected
849;1596;8;0.125;undirected
849;1480;3;0.333333333;undirected
849;1673;10;0.1;undirected
850;4162;9;0.111111111;undirected
850;4163;6;0.166666667;undirected
850;4164;5;0.2;undirected
850;1394;5;0.2;undirected
850;4165;9;0.111111111;undirected
850;4166;6;0.166666667;undirected
851;1422;8;0.125;undirected
851;1354;3;0.333333333;undirected
851;1226;17;0.058823529;undirected
851;4167;6;0.166666667;undirected
851;4168;6;0.166666667;undirected
851;4169;5;0.2;undirected
852;1773;9;0.111111111;undirected
852;1174;10;0.1;undirected
852;1190;9;0.111111111;undirected
852;1173;4;0.25;undirected
852;1722;11;0.090909091;undirected
852;4170;6;0.166666667;undirected
853;4171;10;0.1;undirected
853;2110;7;0.142857143;undirected
853;4172;6;0.166666667;undirected
853;1135;3;0.333333333;undirected
853;4173;8;0.125;undirected
853;1770;4;0.25;undirected
855;2078;5;0.2;undirected
855;4174;6;0.166666667;undirected
855;4175;9;0.111111111;undirected
855;4176;7;0.142857143;undirected
855;2176;4;0.25;undirected
855;1883;9;0.111111111;undirected
858;1168;6;0.166666667;undirected
858;1793;8;0.125;undirected
858;1764;9;0.111111111;undirected
858;2074;9;0.111111111;undirected
858;1641;6;0.166666667;undirected
858;4177;6;0.166666667;undirected
859;2129;6;0.166666667;undirected
859;1293;5;0.2;undirected
859;1920;6;0.166666667;undirected
859;1145;6;0.166666667;undirected
859;1964;4;0.25;undirected
859;1798;2;0.5;undirected
861;2089;7;0.142857143;undirected
861;1875;12;0.083333333;undirected
861;1579;7;0.142857143;undirected
861;2139;9;0.111111111;undirected
861;2066;5;0.2;undirected
861;4178;9;0.111111111;undirected
862;4179;8;0.125;undirected
862;2128;4;0.25;undirected
862;4180;7;0.142857143;undirected
862;4181;5;0.2;undirected
862;1786;4;0.25;undirected
862;4182;9;0.111111111;undirected
863;4183;5;0.2;undirected
863;4184;7;0.142857143;undirected
863;4185;4;0.25;undirected
863;4186;2;0.5;undirected
863;1046;12;0.083333333;undirected
863;1096;6;0.166666667;undirected
864;1943;11;0.090909091;undirected
864;2054;6;0.166666667;undirected
864;4187;11;0.090909091;undirected
864;4188;8;0.125;undirected
864;1100;8;0.125;undirected
864;1531;4;0.25;undirected
865;4189;3;0.333333333;undirected
865;4190;11;0.090909091;undirected
865;4191;8;0.125;undirected
865;1210;8;0.125;undirected
865;4192;4;0.25;undirected
865;1020;4;0.25;undirected
866;1877;7;0.142857143;undirected
866;1880;10;0.1;undirected
866;1907;11;0.090909091;undirected
866;1930;8;0.125;undirected
866;1981;7;0.142857143;undirected
866;2083;4;0.25;undirected
867;4193;6;0.166666667;undirected
867;4194;8;0.125;undirected
867;4195;9;0.111111111;undirected
867;4196;12;0.083333333;undirected
867;4197;7;0.142857143;undirected
867;1589;8;0.125;undirected
868;1481;11;0.090909091;undirected
868;1653;5;0.2;undirected
868;4198;7;0.142857143;undirected
868;1402;6;0.166666667;undirected
868;1642;3;0.333333333;undirected
868;2041;6;0.166666667;undirected
871;4199;9;0.111111111;undirected
871;4200;10;0.1;undirected
871;1091;12;0.083333333;undirected
871;4201;8;0.125;undirected
871;2133;7;0.142857143;undirected
871;4202;6;0.166666667;undirected
872;1411;7;0.142857143;undirected
872;2064;2;0.5;undirected
872;1131;12;0.083333333;undirected
872;1733;9;0.111111111;undirected
872;1458;7;0.142857143;undirected
872;2118;5;0.2;undirected
874;1105;6;0.166666667;undirected
874;4203;10;0.1;undirected
874;4204;8;0.125;undirected
874;4205;12;0.083333333;undirected
874;4206;7;0.142857143;undirected
874;1322;12;0.083333333;undirected
875;4207;7;0.142857143;undirected
875;4208;9;0.111111111;undirected
875;1024;10;0.1;undirected
875;4209;10;0.1;undirected
875;4210;9;0.111111111;undirected
875;4211;7;0.142857143;undirected
876;4212;8;0.125;undirected
876;4213;9;0.111111111;undirected
876;4214;7;0.142857143;undirected
876;4215;5;0.2;undirected
876;4216;8;0.125;undirected
876;1117;9;0.111111111;undirected
877;4217;10;0.1;undirected
877;4218;2;0.5;undirected
877;4219;12;0.083333333;undirected
877;4220;6;0.166666667;undirected
877;1146;5;0.2;undirected
877;4221;9;0.111111111;undirected
878;1182;5;0.2;undirected
878;1898;7;0.142857143;undirected
878;1598;8;0.125;undirected
878;1711;5;0.2;undirected
878;2033;7;0.142857143;undirected
878;2143;7;0.142857143;undirected
879;1258;9;0.111111111;undirected
879;2113;8;0.125;undirected
879;1317;6;0.166666667;undirected
879;4222;9;0.111111111;undirected
879;4223;9;0.111111111;undirected
879;4224;11;0.090909091;undirected
880;1592;4;0.25;undirected
880;2069;4;0.25;undirected
880;1313;6;0.166666667;undirected
880;1886;7;0.142857143;undirected
880;1902;7;0.142857143;undirected
880;1395;12;0.083333333;undirected
881;2098;8;0.125;undirected
881;1087;6;0.166666667;undirected
881;1335;10;0.1;undirected
881;1318;7;0.142857143;undirected
881;1183;8;0.125;undirected
881;1817;5;0.2;undirected
882;4225;2;0.5;undirected
882;1782;8;0.125;undirected
882;4226;11;0.090909091;undirected
882;4227;8;0.125;undirected
882;4228;11;0.090909091;undirected
882;4229;6;0.166666667;undirected
883;4230;7;0.142857143;undirected
883;4231;7;0.142857143;undirected
883;4232;6;0.166666667;undirected
883;1583;10;0.1;undirected
883;4233;5;0.2;undirected
883;4234;7;0.142857143;undirected
884;4235;6;0.166666667;undirected
884;4236;9;0.111111111;undirected
884;1917;17;0.058823529;undirected
884;4237;6;0.166666667;undirected
884;1151;10;0.1;undirected
884;4238;6;0.166666667;undirected
886;2060;4;0.25;undirected
886;1628;8;0.125;undirected
886;1623;10;0.1;undirected
886;2002;5;0.2;undirected
886;1684;5;0.2;undirected
886;1692;8;0.125;undirected
887;1753;7;0.142857143;undirected
887;2190;7;0.142857143;undirected
887;1873;5;0.2;undirected
887;4239;12;0.083333333;undirected
887;1912;10;0.1;undirected
887;1041;7;0.142857143;undirected
889;4240;7;0.142857143;undirected
889;4241;8;0.125;undirected
889;2073;9;0.111111111;undirected
889;2135;4;0.25;undirected
889;1560;4;0.25;undirected
889;4242;9;0.111111111;undirected
